date,breakouts,gate_pass,gate_block,ev_pass,ev_reject,fills,wins,pnl_pips
2019-08-25,21,12,9,0,12,0,0,0.0
2019-08-26,154,50,104,1,49,1,0,-4.76000000000073
2019-08-27,204,100,104,0,100,0,0,0.0
2019-08-28,209,109,100,0,109,0,0,0.0
2019-08-29,226,120,106,0,120,0,0,0.0
2019-08-30,201,106,95,0,106,0,0,0.0
2019-09-01,12,12,0,0,12,0,0,0.0
2019-09-02,235,149,86,0,149,0,0,0.0
2019-09-03,234,129,105,0,129,0,0,0.0
2019-09-04,173,79,94,0,79,0,0,0.0
2019-09-05,234,123,111,0,123,0,0,0.0
2019-09-06,160,81,79,0,81,0,0,0.0
2019-09-08,7,0,7,0,0,0,0,0.0
2019-09-09,166,121,45,0,121,0,0,0.0
2019-09-10,235,133,102,0,133,0,0,0.0
2019-09-11,189,84,105,0,84,0,0,0.0
2019-09-12,226,127,99,0,127,0,0,0.0
2019-09-13,82,35,47,0,35,0,0,0.0
2019-09-15,12,12,0,0,12,0,0,0.0
